Event	ID	Name			Wwise Object Path	Notes
	633342617	obj_beartrap_collapse_boy	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\beartrap_hitsboy_tape_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\objects\beartrap\obj_beartrap_collapse_boy\obj_beartrap_collapse_boy\att\obj_beartrap_collapse_boy		18556
	636102560	flies_wire2_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\flies_wire2_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_evt_start_beartrap_fliesVOLsetByBylt\flies_wire2_01\flies_wire2_02		12776
	638206645	boy_jumpobstruct01a	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boyClothes\boy_jumpobstruct\boy_jumpobstruct01a_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_coocoon\env_coocoon_landSoft\boy_jumpobstruct\boy_jumpobstruct01a		2514
	638853195	trashwagonRollMed01tapeMonacOctRoll38	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\trashwagonRollMed01tapeMonacOctRoll38_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\trashWagon\trashWagon\trashWagonSqueackRoll\trashwagonRoll\trashwagonRollMed01tapeMonacOctRoll38		5374
	639009323	traadfrog02cel08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\traadfrog02cel08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_spider\amb_spider_chase_waterhole\amb_spider_chase_waterhole_(distant)\traadfrog02\traadfrog02cel08		9171
	639336354	mosqwire09continuous	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\mosqwire09continuous_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_insectIdleInAir\mosqwireContinuousSeq\mosqwireContinuousSeq\mosqwireContinuous\mosqwire09continuous		6733
	640457802	stonedebriscel11	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stonedebriscel11_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\phy_spider_chase_rollingstone\phy_spider_chase_rollingstone_roll\mediumStoneDebris\stonedebriscel11		26943
	641842110	DIRT_FALL03tapeCut05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DIRT_FALL03tapeCut05_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_spiderBreakThroughCliff\bigstone_impact\dirtfall_level7Delay\03-05\DIRT_FALL03tapeCut05		29580
	643909025	trashwagonRollMed01tapeMonacOctRoll02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\trashwagonRollMed01tapeMonacOctRoll02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\trashWagon\trashWagon\trashWagonSqueackRoll\trashwagonRoll\trashwagonRollMed01tapeMonacOctRoll02		4694
	645560754	spiderWalkInWater02a	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\spiderWalkInWater02a_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_spiderWalkInWater\spiderWalkInWater\spiderWalkInWaterSurface\spiderWalkInWater02a		1781
	650534929	gracetraadnoiseClick05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gracetraadnoiseClick05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\hotel\hotel_neon\env_modern_hotel_neonOn\graceFlicker\gracetraadnoiseClick05		6163
	650799352	consSawMCtapeBite05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\consSawMCtapeBite05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\boy_death_sawblade\boy_death_sawblade\consSawMCtapeBite05		5469
	651217347	graceFRZtapeS1HighLimEQtpCel02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\graceFRZtapeS1HighLimEQtpCel02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_modern\amb_sws_modern_jump_boySurvive1\sawChoir\graceFRZtapeS1HighLimEQtpCel02		14914
	651697607	stagewagonRollMedium02MSedAt2MCe	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stagewagonRollMedium02MSedAt2MCe_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ladderWagon\phy_city_ladderWagon\ladderWagonImpact\p\p\stagewagonRollMedium02MSedAt2MCe		6556
	653705317	trashwagonRollMed01tapeMonacOctRoll01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\trashwagonRollMed01tapeMonacOctRoll01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\trashWagon\trashWagon\trashWagonSqueackRoll\trashwagonRoll\trashwagonRollMed01tapeMonacOctRoll01		7259
	654334414	boy_chain_double_06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\chain\boy_chain_double_06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\jump\jumpforward_drywet\jumpforward\jumpforward_rope_chain\boy_chain_double\boy_chain_double_06		11108
	656595382	peashotTPWR02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\peashotWire\peashotTPWR02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boys\boys\underground\pursuing\peashot\peashotBoy\seq\peashotSelect\peashotTPWR02		3564
	658968329	ChainElevatorMCdvrRun03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ChainElevatorMCdvrRun03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\elevator\elevator\continuous\ChainElevatorMCrunMix\ChainElevatorMCdvrRun03		12616
	660193718	DRAWBRIDGE2tapeDVoct2Frag00	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE2tapeDVoct2Frag00_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_cogwheel_cogwheel2and3contact\cog2frags\DRAWBRIDGE2tapeDVoct2Frag00		16208
	661728799	Blood_Spray_11TPmc_08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\spray\Blood_Spray_11TPmc_08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\objects\zombieSnail\obj_zombiesnail_enterSun\bloodSpraySelect\Blood_Spray_11TPmc_08		66383
	662278108	gracetraadTransAssiDVswell1TP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gracetraadTransAssiDVswell1TP_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_hotel_zoomOut\graceSeq\graceTraadSeq\gracetraad1\gracetraadTransAssiDVswell1TP		164823
	663490528	DIRT_FALL03tapeCut07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DIRT_FALL03tapeCut07_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_spiderBreakThroughCliff\bigstone_impact\dirtfall_level7Delay\06-07\DIRT_FALL03tapeCut07		40668
	664828836	sfx_debris14woodDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_debris14woodDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_fort\swingingAxe\threeImpacts\env_fort_jump_trap3Chop1stTree\sfx_debris14woodDVR		63658
	664881128	boy_stop_stone_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_stop_stone_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\runstop\runstop_landTakeoff_step1_drywet\runstop_landTakeoff_step1\runstop_land_step1_cliff\boy_stop_stone_02		2171
	666420946	DRAWBRIDGE2tapeDVoct2Frag07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE2tapeDVoct2Frag07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_cogwheel_cogwheel2and3contact\cog2frags\DRAWBRIDGE2tapeDVoct2Frag07		8730
	666795968	geigerCel03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\geigerCel03_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\gravityZone\pressurePlate\env_modern_gravityZone_pressurePlateDown(timing)\geigeGeiger\geigerCel03		53216
	666936529	obj_start_falling_axe_01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\obj_start_falling_axe_01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_underground\sleeping\bird\env_underground_sleeping_birdPecking\pecking\obj_start_falling_axe_01		2161
	668932446	gun_barrel_start02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_barrel_start02_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\gun\barrel\barrel_start\barrel\gun_barrel_start\gun_barrel_start02		127028
	670067373	Creaks_08602101tapeFrag03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Creaks_08602101tapeFrag03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\seesaw_wood\seesaw_wood_rotate\seesaw_wood\Creaks_08602101tapeFrag03		46182
	671665046	heart7cut	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\heart7cut_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\sitting\obj_spider_hitbeartrap\heart\heart7cut		2893
	672019722	DIRT_FALL03tapeCut15	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DIRT_FALL03tapeCut15_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_spiderBreakThroughCliff\bigstone_impact\dirtfall_level7Delay\DIRT_FALL03tapeCut15		147948
	672750567	metalSlideBeartrapTapeCel01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalSlideBeartrapTapeCel01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\objects\beartrap\bearrtap\beartrapSlide_old\metalSlideBeartrapTapeCel01		4000
	675968965	gracetraadTransDVhpSwell1	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gracetraadTransDVhpSwell1_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_hotel_zoomOut\graceSeq\gracetraadTransDVhpSwell1		43948
	676017009	stoneroolDVRmonac01eq	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stoneroolDVRmonac01eq_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_start\bigstone3\bigstone_roll\bigstone_roll\stoneroolDVRmonac01eq		8649
	677948353	Cooking_Frying_S_tapeMClp	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\frying\Cooking_Frying_S_tapeMClp_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\env_fort_rolling_boySetOnFire\Cooking_Frying_S_tapeMClp		45288
	679099596	rash120rainTP06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rash120rainTPcells\rash120rainTP06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_hotel_powerOff\rash120rainTPmix\rash120rainTP\rash120rainTP06		22536
	679719894	stoneroolOct01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stoneroolOct01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_spider\bigslowstone\bigslowstone_roll\bigslowstone\stoneroolOct01		20245
	680794447	ElectroMagneticsFRZtapeDistLP1asiUpSlow	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ElectroMagneticsFRZtapeDistLP1asiUpSlow_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_magnet1on\electroMagOn\ElectroMagneticsFRZtapeDistLP1asiUpSlow		15148
	681633695	boy_coocoonJumpMin05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_coocoonJumpMin05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_coocoon\env_coocoon_jumpMedium\boy_coocoonJumpMix\boy_coocoonJumpLONG\boy_coocoonJumpMin05		4709
	684121634	boy_chain_double_15	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\chain\boy_chain_double_15_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\jump\jumpforward_drywet\jumpforward\jumpforward_rope_chain\boy_chain_double\boy_chain_double_15		12447
	685490973	RAIN_DRIP_CLOSEmc02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\RAIN_DRIP_CLOSEmc\RAIN_DRIP_CLOSEmc02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_start_waterDrippingClose\RAIN_DRIP_CLOSEmc\RAIN_DRIP_CLOSEmc02		9020
	688084061	chain08mc04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\chain08mc04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\saws\env_old_rotatingIntro_saw2\machinery\chainGenerator\chain08mc04		5038
	689488427	Bubbles_Underwater_BreathEQtp02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\underwater\Bubbles_Underwater_BreathEQtp02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\boy_death_drowning_bigExhale\boy_death_drowning_bigExhale\Bubbles_Underwater_BreathEQtp02		68668
	691381233	waterLockDV	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterLockDV_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_water\sewer\env_water_sewer_bigDoorClosed\waterLockDV		22660
	692756216	gun_bulletsRico_frag04outro	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsRico_frag04outro_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\roof\env_city_roof_lampDetach\gun_bulletsRico_frag04outro		4035
	693885822	mist01blurTapeED	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\mist01blurTapeED_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_old\amb_sws_old_rotatingDark_roomStartRotate\randomDistant\mist01blurTapeED		84375
	696722460	boy_coocoonJumpMin07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_coocoonJumpMin07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_coocoon\env_coocoon_jumpMedium\boy_coocoonJumpMix\boy_coocoonJumpLONG\boy_coocoonJumpMin07		5277
	697484252	stoneroolOct02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stoneroolOct02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_spider\bigslowstone\bigslowstone_roll\bigslowstone\stoneroolOct02		23042
	697751593	boy_step_mud_runstop_03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_mud_runstop_03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\runstop\runstop_landTakeoff_step1_drywet\runstop_landTakeoff_step1\runstop_land_step1-2_puddle\boy_step_mud_runstop_03		6429
	702741387	stageWagonCel11	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stageWagonCel11_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ladderWagon\phy_city_ladderWagon\ladderWagonRoll\stageWagonCel11		12160
	703952424	Cooking_Frying_S_tapeMCworm	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\frying\Cooking_Frying_S_tapeMCworm_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\boy_death_electrocution\Cooking_Frying_S_tapeMCworm		29860
	705375529	fenderRollFrag6dB08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\fenderRollFrag6dB08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ballance\ball\phy_old_balance_ballRoll\fenderRollFrag6dB\fenderRollFrag6dB08		13553
	706240234	DIRT_FALL03tapeCut13	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DIRT_FALL03tapeCut13_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_spiderBreakThroughCliff\bigstone_impact\dirtfall_level7Delay\13-14\DIRT_FALL03tapeCut13		22052
	709072990	svalerTP12dvrWR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\svalerWire\svalerTP12dvrWR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_insect\svalerMix\svalerWIRE\svalerTP12dvrWR		50844
	710961642	ChainElevatorMCdvrRun05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ChainElevatorMCdvrRun05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\elevator\elevator\continuous\ChainElevatorMCrunMix\ChainElevatorMCdvrRun05		11072
	712391768	consSawMCtapeBite10	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\consSawMCtapeBite10_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\boy_death_sawblade\boy_death_sawblade\consSawMCtapeBite10		5623
	712526904	wormBoxCloseBarf09EQ	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormMouth\wormBoxCloseBarf09EQ_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_snapBarfOpen\env_wormeater_snapBarfOpen\wormBoxCloseBarf09EQ		6417
	714585267	cymbalbow07blurDynTPvdvr	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\cymbalbow07blurDynTPvdvr_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_old\amb_sws_old_rotatingIntro_rotate2start\saw\cymbalbow07blurDynTPvdvr		2159
	715281781	feet_cement_jumpforward	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\feet_cement_jumpforward_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\jump\jumpforward_drywet\jumpforward\jumpforward_concrete\feet_cement_jumpforward		2949
	716396120	hotelSignMCatt03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\hotelSignMCatt03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\roof\env_city_roof_scaffoldCollapse\seq\seq\mix\seq\noise\hotelSignMCatt03		21797
	716639757	wormBoxCloseSnap13EQ	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormMouth\wormBoxCloseSnap13EQ_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_reachForWormStart\env_wormeater_eatingOpen\wormBoxCloseSnap13EQ		6585
	717101373	gun_bulletsHitMISC_frag04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsHitMISC_frag04_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_boxMisc\gun_impact_boxMisc\gun_bulletsHitMISC_frag04		7984
	717385952	Blood_Spray_06TPmc_05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\spray\Blood_Spray_06TPmc_05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\env_spider_cocoon_rolledOver\Blood_Spray_select\Blood_Spray_06TPmc_05		11232
	717396985	Bubbles_Underwater_BreathEQtp03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\underwater\Bubbles_Underwater_BreathEQtp03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\boy_death_drowning_bigExhale\boy_death_drowning_bigExhale\Bubbles_Underwater_BreathEQtp03		61067
	717674053	SFXBibleHoist1MCrun04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\SFXBibleHoist1MCrun04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\crane\crane2\SFXBibleHoistStart1_2run1\SFXBibleHoist2MCstart_run1\SFXBibleHoist1MCrun\SFXBibleHoist1MCrun04		14245
	721828432	SongsTune2blurConvKyrieDynTPdvrEd	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\SongsTune2blurConvKyrieDynTPdvrEd_CC87FBFB.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_darkness\amb_sws_darkness_guns_startRotationPre\amb_sws_darkness_gun\choir\New Sequence Container\SongsTune2blurConvKyrieDynTPdvrEd		19264
	724241067	sfx_stoneImpactMonac_soft02eq	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_stoneImpactMonac_soft02eq_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\phy_spider_chase_rollingstone\rollingstone_impact_levels\rollingstone_impact_ultrasoft\stone_impact_soft_monacor\sfx_stoneImpactMonac_soft02eq		4591
	726066848	wormBoxDistantSnapMedium51EQ	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormMouth\wormBoxDistantSnapMedium51EQ_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_idleOpen\env_wormeater_idleOpen\wormBoxDistantSnapMedium51EQ		15708
	727310988	boy_pull_s2_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_pull_s2_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_noise\pushpull_noise\boy_noise_pull_step\pull_walk_noise\boy_pull_s2_02		2682
	727624246	sandSlide2EdLoopTPmedMC	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sandSlide2EdLoopTPmedMC_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\water\rain\raft\raft_slide\slideOnGround\sandSlide2EdLoopTPmedMC		27068
	727974144	svalerTP03dvrWR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\svalerWire\svalerTP03dvrWR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_insect\svalerMix\svalerWIRE\svalerTP03dvrWR		51922
	729473863	Door_LargeMetal_Open06tpMCopDVcel2	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Door_LargeMetal_Open06tpMCopDVcel2_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\tire\door\env_old_tire_doorMoveUp\Door_LargeMetal_Open\Door_LargeMetal_Open06tpMCopDVcels\Door_LargeMetal_Open06tpMCopDVcel2		2007
